Unnamed: 0,author,statement,target,BinaryNumTarget,manual_keywords,tweet,5_label_majority_answer,3_label_majority_answer
80,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@davidhogg111 1. Raging inflation.
2. Abandoned Americans in Afghanistan.
3. Left the Taliban with a massive arsenal.
4. Unconstitutional authoritarianism: eviction moratorium, now vaccine mandate.
5. Open southern border, flooding US with infected illegals.

That's just starters.",NO MAJORITY,Agree
81,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@POTUS Biden Progress

Transitory Inflation, COVID for kids, Delta mismanagement, Drone attack on kids, Abandoned Americans &amp; Armed the Taliban, S. Border crisis, Breaking job growth, Abuse of power (61 Exec Orders, $1.9T+ in Reconciliation, Eviction Moratorium, Vaccine Mandates)",Agree,Agree
82,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JoeBiden Our economic plan is working? Housing is not affordable for millions of Americans, gasoline is very expensive, food is very expensive, no unemployment aid, no eviction moratorium, big corporation do not pay taxes, more than 10% of U.S. restaurants have closed permanently.",Agree,Agree
83,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@NRO @michaelbd Advocating that Americans ignore mask mandates is interesting, when viewed in tandem with Charles Cooke's call for Americans to violate the Biden admin's extension of the eviction moratorium. It seems @NRO writers have decided to make a habit of urging Americans to break the law.",Agree,Agree
84,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@MarshaBlackburn #ImpeachBiden He broke his Oath on Day 1! Acts against Supreme Court &amp; Congress's orders, (Eviction Moratorium, Russian Sanctions)Fails to uphold US laws, endangers Americans with the #BidenBorderCrisis! Consequences are NEEDED! If Harris ignores laws, they know we will #Impeach",Mostly Agree,Agree
85,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@LauraMiers Last year during the early struggles to get an eviction moratorium in place, I remember telling a German friend about all of this and she literally burst into tears that so many Americans had died already &amp; were still dying, yet it was even on the table to evict tens of millions.",NO MAJORITY,Agree
86,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JoeBiden Not for all Americans!!! Millions of American families are suffering w/ no end in sight because #unemployment #PUA were not extended. 

Unable to pay basic bills, rent/mortgages, food,utilities, health/car insurance/ repairs, no eviction moratorium &amp; winter is coming.",NO MAJORITY,Disagree
87,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","#covid is still ravaging our Country and Politicians left and right have let eviction moratorium expire, unemployment expire and many more safety nets that have helped many Americans make ends meet during this unprecedented crisis.  #NeverForget",Mostly Agree,Agree
88,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","7.5 MILLION Americans to lose unemployment after Labor Day.

Good thing the eviction moratorium has ended at the exact same time!

What a coincidence! 

Wonder how many kids will be in the street just as winter starts rolling in?",NO MAJORITY,Agree
89,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@blackintheempir Biden: extended eviction moratorium, later defeated by right wing SCOTUS, passed the CARES Act; provided unempl. support/direct aid/$1400+ to all Americans, paused student loan repayments till Jan, working to pass liberal agenda against 2 con senate Dems. Try being more informed.",NO MAJORITY,Agree
90,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@TomShafShafer @joanwalsh Incredible to believe this quote is somehow damning when establishment Democrats literally went on vacation instead of extending an eviction moratorium, putting tens of millions of Americans at risk.",NO MAJORITY,Agree
91,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",.@CDCgov is imposing an eviction moratorium that will protect the majority of Americans. This is a necessary but temporary solution. Congress passed emergency rental assistance to keep families in their homes  states need to move faster to get that aid to families.,Mostly Agree,Agree
92,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@TrumpJew2 Tie between 3.
1. Abandoning &amp; lying about Americans stranded in Afghanistan 
2. Highly unconstitutional CDC eviction moratorium
3. Highly unconstitutional vaccine/testing mandate through OSHA",Mostly Agree,Agree
93,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@thewalrus Just wait for the eviction moratorium to expire, then millions of Americans will suddenly care about minimalism again.",Mostly Agree,Agree
94,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The @CDCgov Eviction Moratorium has saved millions from being kicked out of their home during these difficult times. As Delta variant cases surge &amp; the pandemic continues, its imperative that we extend the national eviction moratorium &amp; keep Americans in their homes.",Mostly Agree,Agree
95,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@Josiahhaken @hardlynormal @CityRelief_ Unthinkable that we didnt keep the eviction moratorium in place and guarantee rent relief to all Americans.  The next tragedies from the pandemic are the evictions by the masses.  Where is the leadership to protect the vulnerable?,NO MAJORITY,Agree
96,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@mehdirhasan Where is this abundance of housing for refugees? SF &amp; LA are covered in homeless tent cities. The eviction moratorium expiration has millions at risk. 

How many Americans should be thrown in to homeless for the sake of housing refugee men that wouldn't fight for their country?",Mostly Agree,Agree
97,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@FoxNews The eviction moratorium is ending. Federal Aid is still not dispersed( 70% not spent) So illegals will get housing and benefits While Americans lose an address and the benefits because no address,Mostly Agree,Agree
98,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",An estimated 3.5 million Americans will face the threat of eviction. The cruel decision to lift the federal eviction moratorium threatens the lives of countless individuals and families while we see peak COVID-19 cases in many communities across the country.,Agree,Agree
99,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@AyannaPressley I tell you unemployment and eviction moratorium would go along way to keep working Americans in their homes and fed for now and you and th media aren't saying a word its about to het dangerous out here,Agree,Agree
100,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","None of the major Sunday political shows even mentioned the SCOTUS ruling against Biden's eviction moratorium. Afghanistan and a Louisiana-bound hurricane are important, but that doesn't excuse completely skipping over the 6 million+ Americans on the verge of eviction.",Mostly Agree,Agree
